Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
60177466,Age of Vice,Deepti Kapoor,"Kapoor, Deepti",,"=""0593328795""","=""9780593328798""",0,3.61,Riverhead,Hardcover,544,2023,2023,,2024/06/21,to-read,to-read (#210),to-read,,,,0,0
332138,After Virtue,Alasdair MacIntyre,"MacIntyre, Alasdair",,"=""0268006113""","=""9780268006112""",0,4.18,University of Notre Dame Press,Paperback,304,1984,1982,,2024/06/18,to-read,to-read (#209),to-read,,,,0,0
327051,Reasons and Persons,Derek Parfit,"Parfit, Derek",,"=""019824908X""","=""9780198249085""",0,4.26,Oxford University Press,Paperback,543,1986,1984,,2024/06/17,to-read,to-read (#208),to-read,,,,0,0
197716282,The Unaccountability Machine: Why Big Systems Make Terrible Decisions - and How The World Lost its Mind,Dan Davies,"Davies, Dan",,"=""1782839259""","=""9781782839255""",0,3.78,Profile Books,Kindle Edition,304,2024,2024,,2024/06/15,to-read,to-read (#207),to-read,,,,0,0
62315839,A History of Burning,Janika Oza,"Oza, Janika",,"=""1538724243""","=""9781538724248""",0,4.13,Grand Central Publishing,Hardcover,400,2023,2023,,2024/06/13,to-read,to-read (#206),to-read,,,,0,0
41589,The Affluent Society,John Kenneth Galbraith,"Galbraith, John Kenneth",,"=""0140285199""","=""9780140285192""",0,4.00,,Paperback,276,1999,1958,,2024/06/10,to-read,to-read (#205),to-read,,,,0,0
56433385,Drive Your Plough Over the Bones of the Dead,Olga Tokarczuk,"Tokarczuk, Olga",,"=""""","=""""",0,3.94,,Paperback,318,2009,2009,,2024/06/08,to-read,to-read (#204),to-read,,,,0,0
11609409,The Untold History of The United States,Oliver Stone,"Stone, Oliver",Peter Kuznick,"=""1451616449""","=""9781451616446""",0,4.20,Gallery Books,Kindle Edition,784,2012,2012,,2024/06/03,to-read,to-read (#203),to-read,,,,0,0
2794,The Crying of Lot 49,Thomas Pynchon,"Pynchon, Thomas",,"=""""","=""""",0,3.69,Harper Perennial Modern Classics,Paperback,152,2006,1966,,2024/06/02,to-read,to-read (#202),to-read,,,,0,0
63313297,The Details,Ia Genberg,"Genberg, Ia",Kira Josefsson,"=""0063309718""","=""9780063309715""",0,3.88,HarperVia,Hardcover,144,2023,2022,,2024/06/01,to-read,to-read (#201),to-read,,,,0,0
33807043,The Doll's Alphabet,Camilla Grudova,"Grudova, Camilla",,"=""1910695378""","=""9781910695371""",0,3.86,Fitzcarraldo Editions,Paperback,182,2017,2017,,2024/05/27,to-read,to-read (#200),to-read,,,,0,0
5845,A Bend in the River,V.S. Naipaul,"Naipaul, V.S.",,"=""0330487140""","=""9780330487146""",0,3.77,Picador,Paperback,336,2002,1979,,2024/05/23,to-read,to-read (#199),to-read,,,,0,0
75293505,Your Face Belongs to Us: A Secretive Startup's Quest to End Privacy as We Know It,Kashmir  Hill,"Hill, Kashmir",,"=""0593448561""","=""9780593448564""",0,4.11,Random House,Hardcover,352,2023,2023,,2024/05/20,to-read,to-read (#198),to-read,,,,0,0
762390,The Hour of the Star,Clarice Lispector,"Lispector, Clarice",Giovanni Pontiero,"=""0811211908""","=""9780811211901""",0,4.11,New Directions,Paperback,96,1992,1977,,2024/05/18,to-read,to-read (#197),to-read,,,,0,0
138805,The Bug,Ellen Ullman,"Ullman, Ellen",,"=""1400032350""","=""9781400032358""",0,3.72,Anchor,Paperback,368,2004,2004,,2024/05/15,to-read,to-read (#196),to-read,,,,0,0
18302455,"The Circle (The Circle, #1)",Dave Eggers,"Eggers, Dave",,"=""""","=""""",0,3.43,Knopf,Hardcover,493,2013,2013,,2024/05/12,to-read,to-read (#195),to-read,,,,0,0
7445,The Glass Castle,Jeannette Walls,"Walls, Jeannette",,"=""074324754X""","=""9780743247542""",0,4.33,Scribner,Paperback,288,2006,2005,,2024/05/12,to-read,to-read (#194),to-read,,,,0,0
51506,Wittgenstein’s Mistress,David Markson,"Markson, David",David Foster Wallace,"=""1564782115""","=""9781564782113""",0,3.92,Dalkey Archive Press,Paperback,279,2012,1988,,2024/05/11,to-read,to-read (#193),to-read,,,,0,0
12074,Wittgenstein's Poker: The Story of a Ten-Minute Argument Between Two Great Philosophers,David Edmonds,"Edmonds, David",John Eidinow,"=""0060936649""","=""9780060936648""",0,3.78,Ecco,Paperback,368,2002,2001,,2024/05/11,to-read,to-read (#192),to-read,,,,0,0
56769571,Damascus Station,David McCloskey,"McCloskey, David",,"=""0393881040""","=""9780393881042""",0,4.16,W. W. Norton & Company,Hardcover,432,2021,2021,,2024/05/10,to-read,to-read (#191),to-read,,,,0,0
101160112,"Extremely Online: The Untold Story of Fame, Influence, and Power on the Internet",Taylor Lorenz,"Lorenz, Taylor",,"=""1982146869""","=""9781982146863""",0,3.60,Simon & Schuster,Hardcover,384,2023,2023,,2024/05/07,to-read,to-read (#190),to-read,,,,0,0
134119018,Filterworld: How Algorithms Flattened Culture,Kyle Chayka,"Chayka, Kyle",,"=""""","=""""",0,3.63,Vintage,Kindle Edition,290,2024,2024,,2024/05/05,to-read,to-read (#189),to-read,,,,0,0
46041465,Everything I Know About Love,Dolly Alderton,"Alderton, Dolly",,"=""0062968785""","=""9780062968784""",0,3.94,Harper,Hardcover,368,2020,2018,,2024/05/03,to-read,to-read (#188),to-read,,,,0,0
60194162,Demon Copperhead,Barbara Kingsolver,"Kingsolver, Barbara",,"=""""","=""""",0,4.46,Harper,Hardcover,560,2022,2022,,2024/05/02,to-read,to-read (#187),to-read,,,,0,0
61118,"My Traitor's Heart: A South African Exile Returns to Face His Country, His Tribe, and His Conscience",Rian Malan,"Malan, Rian",,"=""0802136842""","=""9780802136848""",0,4.26,Grove Press,Paperback,349,2000,1990,,2024/04/30,to-read,to-read (#186),to-read,,,,0,0
13453029,"Wool Omnibus (Silo, #1)",Hugh Howey,"Howey, Hugh",,"=""""","=""""",0,4.23,Broad Reach Publishing,Paperback,509,2012,2012,,2024/04/22,to-read,to-read (#185),to-read,,,,0,0
23444482,"The Traitor Baru Cormorant (The Masquerade, #1)",Seth Dickinson,"Dickinson, Seth",,"=""0765380722""","=""9780765380722""",0,4.04,Tor Books / Tom Doherty Associates ,Hardcover,399,2015,2015,,2024/04/20,to-read,to-read (#184),to-read,,,,0,0
8855321,"Leviathan Wakes (The Expanse, #1)",James S.A. Corey,"Corey, James S.A.",,"=""1841499889""","=""9781841499888""",0,4.31,Orbit,Paperback,561,2011,2011,,2024/04/19,to-read,to-read (#183),to-read,,,,0,0
44492286,Children of Dune (Dune #3),Frank Herbert,"Herbert, Frank",,"=""0593098242""","=""9780593098240""",0,3.95,Ace,Paperback,609,2019,1976,,2024/04/13,to-read,to-read (#182),to-read,,,,0,0
23546676,Digital Gold: Bitcoin and the Inside Story of the Misfits and Millionaires Trying to Reinvent Money,Nathaniel Popper,"Popper, Nathaniel",,"=""0062362496""","=""9780062362490""",0,4.14,Harper,Hardcover,416,2015,2015,,2024/04/09,to-read,to-read (#181),to-read,,,,0,0
10718,Something Happened,Joseph Heller,"Heller, Joseph",,"=""0684841215""","=""9780684841212""",0,3.54,Simon & Schuster,Paperback,576,1997,1974,,2024/04/05,to-read,to-read (#180),to-read,,,,0,0
2967752,The Elegance of the Hedgehog,Muriel Barbery,"Barbery, Muriel",Alison Anderson,"=""1933372605""","=""9781933372600""",0,3.81,Europa Editions,Paperback,325,2008,2006,,2024/04/02,to-read,to-read (#179),to-read,,,,0,0
52578297,"The Midnight Library (The Midnight World, #1)",Matt Haig,"Haig, Matt",,"=""0525559477""","=""9780525559474""",0,3.98,Viking,Hardcover,288,2020,2020,,2024/04/01,to-read,to-read (#178),to-read,,,,0,0
4954833,"Brooklyn (Eilis Lacey, #1)",Colm Tóibín,"Tóibín, Colm",,"=""1439138311""","=""9781439138311""",0,3.75,Scribner,Hardcover,262,2009,2009,,2024/03/26,to-read,to-read (#177),to-read,,,,0,0
34848070,The Agony of Eros,Byung-Chul Han,"Han, Byung-Chul",,"=""""","=""""",0,3.91,The MIT Press,Kindle Edition,76,2017,2017,,2024/03/22,to-read,to-read (#176),to-read,,,,0,0
486625,Close to the Machine: Technophilia and Its Discontents,Ellen Ullman,"Ullman, Ellen",,"=""0872863328""","=""9780872863323""",0,3.84,City Lights Publishers,Paperback,189,2001,1997,,2024/03/22,to-read,to-read (#175),to-read,,,,0,0
761626,Thirteen Cents,K. Sello Duiker,"Duiker, K. Sello",,"=""0864863578""","=""9780864863577""",0,3.69,David Phillip Pub,Paperback,168,2011,2000,,2024/03/18,to-read,to-read (#174),to-read,,,,0,0
7069,The World According to Garp,John Irving,"Irving, John",,"=""0345915593""","=""9780345915597""",0,4.11,Ballantine Books,Hardcover,610,1999,1978,,2024/03/16,to-read,to-read (#173),to-read,,,,0,0
40738127,The Sopranos Sessions,Matt Zoller Seitz,"Seitz, Matt Zoller","Alan Sepinwall, Laura Lippman, David Chase","=""1419734946""","=""9781419734946""",0,4.36,Abrams Press,Hardcover,471,2019,2019,,2024/03/09,to-read,to-read (#172),to-read,,,,0,0
38212111,"Machine, Platform, Crowd: Harnessing Our Digital Future",Andrew McAfee,"McAfee, Andrew",Erik Brynjolfsson,"=""039335606X""","=""9780393356069""",0,4.04,W. W. Norton & Company,Paperback,416,2018,2017,,2024/03/08,to-read,to-read (#171),to-read,,,,0,0
156784,Permutation City,Greg Egan,"Egan, Greg",,"=""006105481X""","=""9780061054815""",0,4.05,HarperPrism,Mass Market Paperback,352,1995,1994,,2024/03/08,to-read,to-read (#170),to-read,,,,0,0
251648,Return From the Stars,Stanisław Lem,"Lem, Stanisław",Barbara Marszal,"=""0156765934""","=""9780156765930""",3,3.94,Mariner Books,Paperback,256,1989,1961,2024/03/02,2024/03/02,,,read,,,,1,0
13330670,Stag's Leap: Poems,Sharon Olds,"Olds, Sharon",,"=""0375712259""","=""9780375712258""",0,4.14,Knopf,Paperback,112,2012,2012,,2024/03/03,to-read,to-read (#169),to-read,,,,0,0
251633,The Invincible,Stanisław Lem,"Lem, Stanisław",Wendayne Ackerman,"=""0283979623""","=""9780283979620""",0,4.15,Sidgwick & Jackson (London),Paperback,223,1973,1964,,2024/03/02,to-read,to-read (#168),to-read,,,,0,0
19381636,A History of Loneliness,John Boyne,"Boyne, John",,"=""0857520954""","=""9780857520951""",0,4.28,Doubleday,Paperback,384,2014,2014,,2024/03/02,to-read,to-read (#167),to-read,,,,0,0
17225311,Tampa,Alissa Nutting,"Nutting, Alissa",,"=""0062280562""","=""9780062280565""",0,3.34,Ecco,Kindle Edition,266,2013,2013,,2024/02/28,to-read,to-read (#166),to-read,,,,0,0
13748038,Addiction by Design: Machine Gambling in Las Vegas,Natasha Dow Schüll,"Schüll, Natasha Dow",,"=""0691127557""","=""9780691127552""",0,4.17,Princeton University Press,Hardcover,456,2012,2012,,2024/02/27,to-read,to-read (#165),to-read,,,,0,0
38362811,The Witches Are Coming,Lindy West,"West, Lindy",,"=""0316449881""","=""9780316449885""",0,4.09,Grand Central Publishing,Hardcover,260,2019,2019,,2024/02/21,to-read,to-read (#164),to-read,,,,0,0
145624737,Not the End of the World: How We Can Be the First Generation to Build a Sustainable Planet,Hannah Ritchie,"Ritchie, Hannah",,"=""031653675X""","=""9780316536752""",0,4.23,"Little, Brown Spark",Hardcover,352,2024,2024,,2024/02/17,to-read,to-read (#163),to-read,,,,0,0
39899253,Scattered Minds: The Origins and Healing of Attention Deficit Disorder,Gabor Maté,"Maté, Gabor",,"=""1785042211""","=""9781785042218""",0,4.28,Vermilion,Paperback,368,2019,1999,,2024/02/13,to-read,to-read (#162),to-read,,,,0,0
37328,The Consumer Society: Myths and Structures,Jean Baudrillard,"Baudrillard, Jean",,"=""0761956921""","=""9780761956921""",0,4.12,SAGE Publications Ltd.,Paperback,224,1998,1970,,2024/02/11,to-read,to-read (#161),to-read,,,,0,0
525304,Star Maker,Olaf Stapledon,"Stapledon, Olaf",,"=""""","=""""",0,3.90,Millennium Paperbacks,Paperback,272,1999,1937,,2024/02/10,to-read,to-read (#160),to-read,,,,0,0
506145,Eumeswil,Ernst Jünger,"Jünger, Ernst",Joachim Neugroschel,"=""0941419975""","=""9780941419970""",0,4.24,Marsilio Pub,Hardcover,384,1994,1977,,2024/02/10,to-read,to-read (#159),to-read,,,,0,0
40237800,Infinite Variety: A History of Desire in India,Madhavi Menon,"Menon, Madhavi",,"=""9387693244""","=""9789387693241""",0,3.96,Speaking Tiger Publishing Pvt Ltd,Kindle Edition,360,2018,2018,,2024/02/09,to-read,to-read (#158),to-read,,,,0,0
54110592,How Do You Live?,Genzaburo Yoshino,"Yoshino, Genzaburo","Neil Gaiman, Bruno Navasky","=""1616209771""","=""9781616209773""",0,3.98,"Little, Brown Books for Young Readers",Hardcover,288,2021,1937,,2024/02/07,to-read,to-read (#157),to-read,,,,0,0
412732,The Dharma Bums,Jack Kerouac,"Kerouac, Jack",,"=""""","=""""",0,3.93,Penguin Books,Paperback,244,1986,1958,,2024/02/05,to-read,to-read (#156),to-read,,,,0,0
958812,The Shadow and its Shadow,Paul    Hammond,"Hammond, Paul",,"=""087286376X""","=""9780872863767""",0,4.09,City Lights Publishers,Paperback,232,2000,1978,,2024/02/05,to-read,to-read (#155),to-read,,,,0,0
127282939,Beautyland,Marie-Helene Bertino,"Bertino, Marie-Helene",,"=""0374109281""","=""9780374109288""",0,4.06,"Farrar, Straus and Giroux",Hardcover,327,2024,2024,,2024/02/05,to-read,to-read (#154),to-read,,,,0,0
16255,Tales of the City (Tales of the City #1),Armistead Maupin,"Maupin, Armistead",,"=""0552998761""","=""9780552998765""",0,3.99,Black Swan,Paperback,371,1989,1978,,2024/02/05,to-read,to-read (#153),to-read,,,,0,0
11869272,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity",Katherine Boo,"Boo, Katherine",,"=""1400067553""","=""9781400067558""",0,3.98,Random House,Hardcover,278,2012,2012,,2024/02/03,to-read,to-read (#152),to-read,,,,0,0
29505406,Whatever Happened to Interracial Love?,Kathleen Collins,"Collins, Kathleen",,"=""0062484168""","=""9780062484161""",4,3.84,Ecco,Kindle Edition,181,2016,2016,2024/02/02,2024/02/02,,,read,"scores don't really work for a short story collection - really enjoyed some of the stories, while others felt too slight for me. 7/10 worth checking out if it seems prima facie interesting to you",,,1,0
323366,Within the Context of No Context,George W.S. Trow,"Trow, George W.S.",,"=""0871136740""","=""9780871136749""",0,3.73,Atlantic Monthly Press,Paperback,119,1997,1980,,2024/01/31,to-read,to-read (#151),to-read,,,,0,0
18693910,Barbarian Days: A Surfing Life,William Finnegan,"Finnegan, William",,"=""1594203474""","=""9781594203473""",0,4.28,Penguin Press,Hardcover,447,2015,2015,,2024/01/30,to-read,to-read (#150),to-read,,,,0,0
7805,Pale Fire,Vladimir Nabokov,"Nabokov, Vladimir",,"=""""","=""""",0,4.17,Penguin Books Ltd,Paperback,246,2000,1962,,2024/01/26,to-read,to-read (#149),to-read,,,,0,0
54258700,北京摺疊: Beijing folding (Traditional Chinese Edition),Lynn Robertson,"Robertson, Lynn",,"=""""","=""""",0,3.85,,Kindle Edition,39,2020,,,2024/01/26,to-read,to-read (#148),to-read,,,,0,0
62047984,Yellowface,R.F. Kuang,"Kuang, R.F.",,"=""""","=""""",0,3.72,William Morrow,Paperback,319,2023,2023,,2024/01/26,to-read,to-read (#147),to-read,,,,0,0
161037,Lanark,Alasdair Gray,"Gray, Alasdair",Janice Galloway,"=""184195120X""","=""9781841951201""",0,4.10,Canongate Books Ltd,Hardcover,560,2003,1981,,2024/01/19,to-read,to-read (#144),to-read,,,,0,0
72355,Poor Things,Alasdair Gray,"Gray, Alasdair",,"=""0747562288""","=""9780747562283""",0,3.92,Bloomsbury Publishing,Paperback,317,2002,1992,,2024/01/19,to-read,to-read (#145),to-read,,,,0,0
77289,The Wind's Twelve Quarters,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""055302907X""","=""9780553029079""",0,4.06,Bantam,Mass Market Paperback,277,1976,1975,,2024/01/17,to-read,to-read (#143),to-read,,,,0,0
25510906,The Mushroom at the End of the World: On the Possibility of Life in Capitalist Ruins,Anna Lowenhaupt Tsing,"Tsing, Anna Lowenhaupt",,"=""0691162751""","=""9780691162751""",0,3.96,Princeton University Press,Hardcover,331,2015,2015,,2024/01/17,to-read,to-read (#142),to-read,,,,0,0
34473,In Praise of Shadows,Jun'ichirō Tanizaki,"Tanizaki, Jun'ichirō","Edward G. Seidensticker, Thomas J. Harper, Charles Moore","=""""","=""""",0,4.00,Leete's Island Books,Paperback,56,1977,1933,,2024/01/17,to-read,to-read (#141),to-read,,,,0,0
92625,The Ones Who Walk Away from Omelas,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0886825016""","=""9780886825010""",0,4.37,"Creative Education, Inc.",Library Binding,32,1997,1973,,2024/01/15,to-read,to-read (#140),to-read,,,,0,0
166997,Stoner,John  Williams,"Williams, John",John McGahern,"=""1590171993""","=""9781590171998""",4,4.35,New York Review Books,Paperback,292,2006,1965,2024/01/12,2024/01/11,,,read,,,,1,0
43126457,Trick Mirror: Reflections on Self-Delusion,Jia Tolentino,"Tolentino, Jia",,"=""0525510540""","=""9780525510543""",0,4.02,Random House,Hardcover,303,2019,2019,,2024/01/11,to-read,to-read (#139),to-read,,,,0,0
8391402,Pee on Water,Rachel B. Glaser,"Glaser, Rachel B.",,"=""0982081383""","=""9780982081389""",0,4.30,Publishing Genius,Paperback,143,2010,2010,,2024/01/11,to-read,to-read (#138),to-read,,,,0,0
17863,Accelerando,Charles Stross,"Stross, Charles",,"=""0441014151""","=""9780441014156""",0,3.87,Ace,Mass Market Paperback,415,2006,2005,,2024/01/11,to-read,to-read (#137),to-read,,,,0,0
54870256,There Is No Antimemetics Division,qntm,"qntm, qntm",Sam  Hughes,"=""""","=""""",0,4.12,,Kindle Edition,220,2020,2020,,2024/01/09,to-read,to-read (#136),to-read,,,,0,0
447,Moon Palace,Paul Auster,"Auster, Paul",,"=""0140115854""","=""9780140115857""",0,3.98,Penguin Publishing Group,Paperback,320,1990,1989,,2024/01/08,to-read,to-read (#135),to-read,,,,0,0
49465506,On the High Wire,Philippe Petit,"Petit, Philippe",Paul Auster,"=""1474613691""","=""9781474613699""",0,3.79,Weidenfeld & Nicolson,Kindle Edition,144,2019,1985,,2024/01/08,to-read,to-read (#134),to-read,,,,0,0
456,Leviathan,Paul Auster,"Auster, Paul",,"=""0140178139""","=""9780140178135""",0,3.97,Penguin Publishing Group,Paperback,275,1993,1992,,2024/01/08,to-read,to-read (#133),to-read,,,,0,0
4980,Breakfast of Champions,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385334206""","=""9780385334204""",4,4.06,Dell Publishing,Paperback,303,1999,1973,2024/01/04,2024/01/03,,,read,,,,1,0
63859,Understanding Variation: The Key to Managing Chaos,Donald J. Wheeler,"Wheeler, Donald J.",,"=""0945320531""","=""9780945320531""",0,4.08,Spc Pr,Hardcover,158,2000,1993,,2023/12/31,to-read,to-read (#132),to-read,,,,0,0
37822513,Dreamers: How Young Indians Are Changing Their World,Snigdha Poonam,"Poonam, Snigdha",,"=""0670087572""","=""9780670087570""",0,4.09,Viking,Hardcover,256,2018,2018,,2023/12/13,to-read,to-read (#131),to-read,,,,0,0
119512,The Melancholy of Resistance,László Krasznahorkai,"Krasznahorkai, László",George Szirtes,"=""""","=""""",0,4.09,New Directions,Paperback,314,2002,1989,,2023/12/13,to-read,to-read (#130),to-read,,,,0,0
5131,The Perennial Philosophy,Aldous Huxley,"Huxley, Aldous",,"=""006057058X""","=""9780060570583""",0,4.12,Harper Perennial Modern Classics,Paperback,336,2004,1945,,2023/12/11,to-read,to-read (#129),to-read,,,,0,0
1111,The Power Broker: Robert Moses and the Fall of New York,Robert A. Caro,"Caro, Robert A.",,"=""0394720245""","=""9780394720241""",0,4.53,Vintage Books,Paperback,1246,1975,1974,,2023/12/05,to-read,to-read (#128),to-read,,,,0,0
74034,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,Neil Postman,"Postman, Neil",Andrew Postman,"=""014303653X""","=""9780143036531""",4,4.17,Penguin Books,Paperback,184,2005,1985,,2023/12/01,,,read,,,,1,0
230733,Straw Dogs: Thoughts on Humans and Other Animals,John   Gray,"Gray, John",,"=""1862075964""","=""9781862075962""",0,3.93,Granta Books,Paperback,246,2003,2002,,2023/11/29,to-read,to-read (#127),to-read,,,,0,0
25899336,When Breath Becomes Air,Paul Kalanithi,"Kalanithi, Paul",Abraham   Verghese,"=""0812988418""","=""9780812988413""",0,4.41,Random House,Kindle Edition,208,2016,2016,,2023/11/29,to-read,to-read (#126),to-read,,,,0,0
10534,The Art of War,Sun Tzu,"Tzu, Sun",Thomas Cleary,"=""""","=""""",0,3.94,Harper Press,Paperback,170,2005,-500,,2023/11/24,to-read,to-read (#125),to-read,,,,0,0
48581422,"Stop Reading the News: A Manifesto for a Happier, Calmer and Wiser Life",Rolf Dobelli,"Dobelli, Rolf",,"=""1529342694""","=""9781529342697""",0,3.71,Sceptre,Kindle Edition,0,2020,2019,,2023/11/20,to-read,to-read (#124),to-read,,,,0,0
30962053,The Idiot,Elif Batuman,"Batuman, Elif",,"=""1594205612""","=""9781594205613""",0,3.64,Penguin Press,Hardcover,423,2017,2017,,2023/10/23,to-read,to-read (#123),to-read,,,,0,0
889418,The Star Diaries,Stanisław Lem,"Lem, Stanisław",,"=""0156849054""","=""9780156849050""",0,4.21,Harper Voyager,Paperback,286,1985,1957,,2023/10/17,to-read,to-read (#122),to-read,,,,0,0
18212,Jacques the Fatalist,Denis Diderot,"Diderot, Denis",David Coward,"=""0192838741""","=""9780192838742""",0,3.79,Oxford University Press,Paperback,304,1999,1796,,2023/10/04,to-read,to-read (#121),to-read,,,,0,0
117833,The Master and Margarita,Mikhail Bulgakov,"Bulgakov, Mikhail","Diana Lewis Burgin, Katherine Tiernan O'Connor, Ellendea Proffer, Hans Fronius, Михаил Булгаков","=""0679760806""","=""9780679760801""",0,4.28,Vintage International,Paperback,372,1996,1967,,2023/10/03,to-read,to-read (#120),to-read,,,,0,0
23168277,"The Sympathizer (The Sympathizer, #1)",Viet Thanh Nguyen,"Nguyen, Viet Thanh",,"=""0802123457""","=""9780802123459""",0,4.01,Grove Press,Hardcover,384,2015,2015,,2023/10/03,to-read,to-read (#119),to-read,,,,0,0
18339630,All My Puny Sorrows,Miriam Toews,"Toews, Miriam",,"=""0345808002""","=""9780345808004""",0,4.01,Knopf Canada,Hardcover,321,2014,2014,,2023/10/03,to-read,to-read (#118),to-read,,,,0,0
10464963,The Buddha in the Attic,Julie Otsuka,"Otsuka, Julie",,"=""0307700003""","=""9780307700001""",0,3.71,Knopf,Hardcover,144,2011,2011,,2023/10/03,to-read,to-read (#117),to-read,,,,0,0
13821,Lord of Light,Roger Zelazny,"Zelazny, Roger",,"=""0060567236""","=""9780060567231""",0,4.05,Harper Voyager,Paperback,296,2004,1967,,2023/09/28,to-read,to-read (#116),to-read,,,,0,0
16631,Steppenwolf,Hermann Hesse,"Hesse, Hermann",Basil Creighton,"=""0140282580""","=""9780140282580""",0,4.13,Penguin,Paperback,256,1999,1927,,2023/09/21,to-read,to-read (#115),to-read,,,,0,0
158217,Journey by Moonlight,Antal Szerb,"Szerb, Antal",Len Rix,"=""1901285502""","=""9781901285505""",5,4.22,Pushkin Press,Paperback,299,2001,1937,2023/09/22,2023/06/10,,,read,,,,1,0
306598,Psychoanalysis: The Impossible Profession,Janet Malcolm,"Malcolm, Janet",,"=""1568213425""","=""9781568213422""",0,4.18,"Jason Aronson, Inc.",Hardcover,184,1981,1981,,2023/09/19,to-read,to-read (#114),to-read,,,,0,0
15916,The True Believer: Thoughts on the Nature of Mass Movements,Eric Hoffer,"Hoffer, Eric",,"=""0060505915""","=""9780060505912""",0,4.19,Harper Perennial Modern Classics,Paperback,177,2002,1951,,2023/09/19,to-read,to-read (#113),to-read,,,,0,0
18373,Flowers for Algernon,Daniel Keyes,"Keyes, Daniel",,"=""015603008X""","=""9780156030083""",0,4.24,Harvest Books,Paperback,311,2004,1966,,2020/08/21,to-read,to-read (#7),to-read,,,,0,0
148905,The Voyage Out,Virginia Woolf,"Woolf, Virginia",,"=""0156028050""","=""9780156028059""",0,3.75,Mariner Books Classics,Paperback,375,2003,1915,,2023/09/08,to-read,to-read (#112),to-read,,,,0,0
58784475,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,"Zevin, Gabrielle",,"=""0735243344""","=""9780735243347""",0,4.11,Knopf,Hardcover,399,2022,2022,,2023/09/04,to-read,to-read (#111),to-read,,,,0,0
77566,"Hyperion (Hyperion Cantos, #1)",Dan Simmons,"Simmons, Dan",,"=""0553283685""","=""9780553283686""",0,4.27,Bantam Doubleday Dell Publishing Group,Mass Market Paperback,500,1990,1989,,2023/08/20,to-read,to-read (#110),to-read,,,,0,0
40275288,"The Priory of the Orange Tree (The Roots of Chaos, #1)",Samantha Shannon,"Shannon, Samantha",,"=""1408883457""","=""9781408883457""",0,4.17,Bloomsbury Publishing,ebook,848,2019,2019,,2023/08/08,to-read,to-read (#109),to-read,,,,0,0
36645958,The Death of the Gods: The New Global Power Grab,Carl  Miller,"Miller, Carl",,"=""1785151339""","=""9781785151330""",0,3.97,William Heinemann Ltd,Hardcover,400,2018,2018,,2023/08/02,to-read,to-read (#108),to-read,,,,0,0
12543,Bird by Bird,Anne Lamott,"Lamott, Anne",,"=""""","=""""",0,4.24,Anchor,Paperback,238,1995,1994,,2023/07/30,to-read,to-read (#107),to-read,,,,0,0
31450637,Gravel Heart,Abdulrazak Gurnah,"Gurnah, Abdulrazak",,"=""163286813X""","=""9781632868138""",0,3.97,Bloomsbury USA,Hardcover,272,2017,2017,,2023/07/16,to-read,to-read (#106),to-read,,,,0,0
20821371,The Sense of Style: The Thinking Person's Guide to Writing in the 21st Century,Steven Pinker,"Pinker, Steven",,"=""0670025852""","=""9780670025855""",0,4.04,Viking,Hardcover,368,2014,2014,,2023/07/15,to-read,to-read (#105),to-read,,,,0,0
13651,The Dispossessed: An Ambiguous Utopia,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",0,4.26,Harper Voyager,Paperback,387,1994,1974,,2023/07/03,to-read,to-read (#104),to-read,,,,0,0
6882,Papillon,Henri Charrière,"Charrière, Henri",,"=""0061120669""","=""9780061120664""",0,4.23,William Morrow Paperbacks,Paperback,544,2006,1969,,2023/06/16,to-read,to-read (#103),to-read,,,,0,0
18839,Orlando,Virginia Woolf,"Woolf, Virginia","Sandra M. Gilbert, Brenda Lyons","=""0141184272""","=""9780141184272""",0,3.87,Modern Classics,Paperback,336,2000,1928,,2023/06/10,to-read,to-read (#102),to-read,,,,0,0
61796680,Recoding America: Why Government Is Failing in the Digital Age and How We Can Do Better,Jennifer Pahlka,"Pahlka, Jennifer",,"=""1250266777""","=""9781250266774""",0,4.37,Metropolitan Books,Hardcover,336,2023,2023,,2023/06/06,to-read,to-read (#101),to-read,,,,0,0
60965426,The Creative Act: A Way of Being,Rick Rubin,"Rubin, Rick",,"=""0593652886""","=""9780593652886""",0,3.95,Penguin Press,Hardcover,406,2023,2023,,2023/05/31,to-read,to-read (#100),to-read,,,,0,0
17607,All About Love: New Visions,bell hooks,"hooks, bell",,"=""0688168442""","=""9780688168445""",0,4.01,William Morrow,Hardcover,240,1999,1999,,2023/05/16,to-read,to-read (#99),to-read,,,,0,0
